new_key,date,cruise_id,station,event_n,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Temperature_C,Pressure_db
WS23011#2023-01-11 20:32:00#23,2023-01-11 20:32:00,WS23011,23,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-11 20:54:00#24,2023-01-11 20:54:00,WS23011,24,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 01:00:00#5.5,2023-01-17 01:00:00,WS23011,5.5,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 01:55:00#13,2023-01-17 01:55:00,WS23011,13,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 02:08:00#14,2023-01-17 02:08:00,WS23011,14,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 02:20:00#15,2023-01-17 02:20:00,WS23011,15,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 02:41:00#15.5,2023-01-17 02:41:00,WS23011,15.5,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 03:49:00#12,2023-01-17 03:49:00,WS23011,12,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 04:16:00#11,2023-01-17 04:16:00,WS23011,11,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 04:36:00#10,2023-01-17 04:36:00,WS23011,10,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 05:42:00#7,2023-01-17 05:42:00,WS23011,7,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 05:58:00#8,2023-01-17 05:58:00,WS23011,8,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 06:16:00#9,2023-01-17 06:16:00,WS23011,9,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 06:53:00#9.5,2023-01-17 06:53:00,WS23011,9.5,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 08:31:00#UK_OFF,2023-01-17 08:31:00,WS23011,UK_OFF,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 08:42:00#UK_MID,2023-01-17 08:42:00,WS23011,UK_MID,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 08:51:00#UK_IN,2023-01-17 08:51:00,WS23011,UK_IN,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 10:37:00#4,2023-01-17 10:37:00,WS23011,4,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 10:48:00#5,2023-01-17 10:48:00,WS23011,5,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 11:59:00#MR,2023-01-17 11:59:00,WS23011,MR,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 12:51:00#6,2023-01-17 12:51:00,WS23011,6,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 13:19:00#6.5,2023-01-17 13:19:00,WS23011,6.5,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 17:07:00#EK_OFF,2023-01-17 17:07:00,WS23011,EK_OFF,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 17:21:00#EK_MID,2023-01-17 17:21:00,WS23011,EK_MID,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 17:34:00#EK_IN,2023-01-17 17:34:00,WS23011,EK_IN,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 19:46:00#3,2023-01-17 19:46:00,WS23011,3,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 19:57:00#2,2023-01-17 19:57:00,WS23011,2,1,1,1,1,1,1,1,1,1,1
WS23011#2023-01-17 20:10:00#1,2023-01-17 20:10:00,WS23011,1,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 11:13:00#1,2023-03-02 11:13:00,WS23061,1,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 11:26:00#2,2023-03-02 11:26:00,WS23061,2,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 11:41:00#3,2023-03-02 11:41:00,WS23061,3,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 14:08:00#EK_IN,2023-03-02 14:08:00,WS23061,EK_IN,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 14:25:00#EK_MID,2023-03-02 14:25:00,WS23061,EK_MID,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 14:40:00#EK_OFF,2023-03-02 14:40:00,WS23061,EK_OFF,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 16:38:00#6.5,2023-03-02 16:38:00,WS23061,6.5,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 16:48:00#6,2023-03-02 16:48:00,WS23061,6,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 16:59:00#5.5,2023-03-02 16:59:00,WS23061,5.5,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 18:03:00#MR,2023-03-02 18:03:00,WS23061,MR,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 19:44:00#UK_OFF,2023-03-02 19:44:00,WS23061,UK_OFF,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 19:55:00#UK_MID,2023-03-02 19:55:00,WS23061,UK_MID,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 20:05:00#UK_IN,2023-03-02 20:05:00,WS23061,UK_IN,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 22:00:00#7,2023-03-02 22:00:00,WS23061,7,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 22:17:00#8,2023-03-02 22:17:00,WS23061,8,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 22:35:00#9,2023-03-02 22:35:00,WS23061,9,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-02 23:13:00#9.5,2023-03-02 23:13:00,WS23061,9.5,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 00:40:00#12,2023-03-03 00:40:00,WS23061,12,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 01:08:00#11,2023-03-03 01:08:00,WS23061,11,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 01:26:00#10,2023-03-03 01:26:00,WS23061,10,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 02:49:00#13,2023-03-03 02:49:00,WS23061,13,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 03:01:00#14,2023-03-03 03:01:00,WS23061,14,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 03:14:00#15,2023-03-03 03:14:00,WS23061,15,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 03:44:00#15.5,2023-03-03 03:44:00,WS23061,15.5,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 05:33:00#18,2023-03-03 05:33:00,WS23061,18,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 06:10:00#17,2023-03-03 06:10:00,WS23061,17,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-03 06:49:00#16,2023-03-03 06:49:00,WS23061,16,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 15:41:00#24,2023-03-08 15:41:00,WS23061,24,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 16:00:00#23,2023-03-08 16:00:00,WS23061,23,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 16:12:00#22,2023-03-08 16:12:00,WS23061,22,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 16:34:00#22.5,2023-03-08 16:34:00,WS23061,22.5,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 17:51:00#WS,2023-03-08 17:51:00,WS23061,WS,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 20:01:00#21.5,2023-03-08 20:01:00,WS23061,21.5,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 20:33:00#21LK,2023-03-08 20:33:00,WS23061,21LK,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 21:10:00#20,2023-03-08 21:10:00,WS23061,20,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-08 21:23:00#19,2023-03-08 21:23:00,WS23061,19,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-09 06:22:00#4,2023-03-09 06:22:00,WS23061,4,1,1,1,1,1,1,1,1,1,1
WS23061#2023-03-09 06:36:00#5,2023-03-09 06:36:00,WS23061,5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 10:29:00#1,2023-07-22 10:29:00,WS23203,1,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 10:45:00#2,2023-07-22 10:45:00,WS23203,2,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 11:02:00#3,2023-07-22 11:02:00,WS23203,3,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 13:33:00#EK_OFF,2023-07-22 13:33:00,WS23203,EK_OFF,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 13:48:00#EK_MID,2023-07-22 13:48:00,WS23203,EK_MID,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 14:02:00#EK_IN,2023-07-22 14:02:00,WS23203,EK_IN,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 15:51:00#5,2023-07-22 15:51:00,WS23203,5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 16:00:00#4,2023-07-22 16:00:00,WS23203,4,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 17:35:00#MR,2023-07-22 17:35:00,WS23203,MR,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 19:11:00#UK_OFF,2023-07-22 19:11:00,WS23203,UK_OFF,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 19:22:00#UK_MID,2023-07-22 19:22:00,WS23203,UK_MID,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 19:30:00#UK_IN,2023-07-22 19:30:00,WS23203,UK_IN,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 20:59:00#7,2023-07-22 20:59:00,WS23203,7,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 21:18:00#8,2023-07-22 21:18:00,WS23203,8,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 21:34:00#9,2023-07-22 21:34:00,WS23203,9,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 22:08:00#9.5,2023-07-22 22:08:00,WS23203,9.5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 23:23:00#12,2023-07-22 23:23:00,WS23203,12,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-22 23:50:00#11,2023-07-22 23:50:00,WS23203,11,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 00:09:00#10,2023-07-23 00:09:00,WS23203,10,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 01:31:00#13,2023-07-23 01:31:00,WS23203,13,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 01:43:00#14,2023-07-23 01:43:00,WS23203,14,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 01:56:00#15,2023-07-23 01:56:00,WS23203,15,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 02:18:00#15.5,2023-07-23 02:18:00,WS23203,15.5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 03:33:00#18,2023-07-23 03:33:00,WS23203,18,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 03:57:00#17,2023-07-23 03:57:00,WS23203,17,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 04:12:00#16,2023-07-23 04:12:00,WS23203,16,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 05:47:00#19,2023-07-23 05:47:00,WS23203,19,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 06:00:00#20,2023-07-23 06:00:00,WS23203,20,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 06:32:00#21LK,2023-07-23 06:32:00,WS23203,21LK,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 07:28:00#21.5,2023-07-23 07:28:00,WS23203,21.5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 09:29:00#WS,2023-07-23 09:29:00,WS23203,WS,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 10:47:00#22.5,2023-07-23 10:47:00,WS23203,22.5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 11:10:00#22,2023-07-23 11:10:00,WS23203,22,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 11:22:00#23,2023-07-23 11:22:00,WS23203,23,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-23 11:42:00#24,2023-07-23 11:42:00,WS23203,24,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-28 14:18:00#6.5,2023-07-28 14:18:00,WS23203,6.5,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-28 14:30:00#6,2023-07-28 14:30:00,WS23203,6,1,1,1,1,1,1,1,1,1,1
WS23203#2023-07-28 14:39:00#5.5,2023-07-28 14:39:00,WS23203,5.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 11:42:00#1,2023-09-16 11:42:00,WS23259,1,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 11:57:00#2,2023-09-16 11:57:00,WS23259,2,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 12:11:00#3,2023-09-16 12:11:00,WS23259,3,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 15:13:00#EK_OFF,2023-09-16 15:13:00,WS23259,EK_OFF,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 15:27:00#EK_MID,2023-09-16 15:27:00,WS23259,EK_MID,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 15:40:00#EK_IN,2023-09-16 15:40:00,WS23259,EK_IN,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 17:38:00#5,2023-09-16 17:38:00,WS23259,5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 17:50:00#4,2023-09-16 17:50:00,WS23259,4,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 19:01:00#MR,2023-09-16 19:01:00,WS23259,MR,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 20:04:00#5.5,2023-09-16 20:04:00,WS23259,5.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 20:14:00#6,2023-09-16 20:14:00,WS23259,6,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-16 20:25:00#6.5,2023-09-16 20:25:00,WS23259,6.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 00:22:00#UK_OFF,2023-09-17 00:22:00,WS23259,UK_OFF,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 00:33:00#UK_MID,2023-09-17 00:33:00,WS23259,UK_MID,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 00:42:00#UK_IN,2023-09-17 00:42:00,WS23259,UK_IN,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 02:13:00#7,2023-09-17 02:13:00,WS23259,7,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 02:30:00#8,2023-09-17 02:30:00,WS23259,8,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 02:46:00#9,2023-09-17 02:46:00,WS23259,9,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 03:20:00#9.5,2023-09-17 03:20:00,WS23259,9.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 04:37:00#12,2023-09-17 04:37:00,WS23259,12,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 05:03:00#11,2023-09-17 05:03:00,WS23259,11,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 05:21:00#10,2023-09-17 05:21:00,WS23259,10,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 06:48:00#13,2023-09-17 06:48:00,WS23259,13,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 07:00:00#14,2023-09-17 07:00:00,WS23259,14,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 07:14:00#15,2023-09-17 07:14:00,WS23259,15,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 07:37:00#15.5,2023-09-17 07:37:00,WS23259,15.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 09:04:00#18,2023-09-17 09:04:00,WS23259,18,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 09:28:00#17,2023-09-17 09:28:00,WS23259,17,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 09:48:00#16,2023-09-17 09:48:00,WS23259,16,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 11:28:00#19,2023-09-17 11:28:00,WS23259,19,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 11:44:00#20,2023-09-17 11:44:00,WS23259,20,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 12:13:00#21LK,2023-09-17 12:13:00,WS23259,21LK,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 12:56:00#21.5,2023-09-17 12:56:00,WS23259,21.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 15:10:00#WS,2023-09-17 15:10:00,WS23259,WS,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 16:18:00#22.5,2023-09-17 16:18:00,WS23259,22.5,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 16:41:00#22,2023-09-17 16:41:00,WS23259,22,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 16:54:00#23,2023-09-17 16:54:00,WS23259,23,1,1,1,1,1,1,1,1,1,1
WS23259#2023-09-17 17:15:00#24,2023-09-17 17:15:00,WS23259,24,1,1,1,1,1,1,1,1,1,1
